enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
Light cloud and light winds,7,21,71,22,13,76,2022-09-13,18,Low chance of precipitation,1010,19,66,18:00,1,Good,7,Light Cloud,Light winds from the east north east,ENE,ENE,East North Easterly,10,6,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Light cloud and light winds,7,21,69,22,13,80,2022-09-13,19,Low chance of precipitation,1010,18,65,19:00,1,Good,7,Light Cloud,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Light rain and light winds,39,20,68,22,14,83,2022-09-13,27,Low chance of precipitation,1010,18,64,20:00,1,Good,12,Light Rain,Light winds from the east,E,E,Easterly,11,7,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Light rain and light winds,39,19,67,22,14,84,2022-09-13,39,Chance of precipitation,1010,17,63,21:00,1,Good,12,Light Rain,Light winds from the east,E,E,Easterly,11,7,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Light rain and light winds,39,19,66,22,14,84,2022-09-13,45,Chance of precipitation,1010,17,63,22:00,1,Good,12,Light Rain,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Light rain and light winds,39,18,65,23,14,84,2022-09-13,49,Chance of precipitation,1010,17,62,23:00,1,Good,12,Light Rain,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Heavy rain and light winds,40,18,64,22,14,85,2022-09-14,53,Chance of precipitation,1009,16,61,00:00,1,Good,15,Heavy Rain,Light winds from the east north east,ENE,ENE,East North Easterly,11,7,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Heavy rain and light winds,40,18,64,22,14,86,2022-09-14,60,Chance of precipitation,1009,16,61,01:00,1,Good,15,Heavy Rain,Light winds from the east north east,ENE,ENE,East North Easterly,10,6,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Light rain and light winds,39,17,63,21,13,87,2022-09-14,65,Chance of precipitation,1009,16,61,02:00,1,Good,12,Light Rain,Light winds from the north east,NE,NE,North Easterly,10,6,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
Light rain and light winds,39,17,63,21,13,88,2022-09-14,62,Chance of precipitation,1008,16,60,03:00,1,Good,12,Light Rain,Light winds from the north east,NE,NE,North Easterly,9,6,2022-09-13T10:07:00+01:00,2022-09-13T17:03:12.505+01:00,2634341,City of Westminster
