issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Thundery showers and a gentle breeze,33,20,2022-12-22,,,,,30,85,22,72,30,87,22,71,,,,,,,,,54,Chance of precipitation,06:57,17:46,,,,,4,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the south west,SW,SW,South Westerly,19,12,105343,Jeddah
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Thundery showers and a moderate breeze,49,31,2022-12-23,,,,,26,78,16,61,26,79,15,60,,,,,,,,,62,Chance of precipitation,06:58,17:47,,,,,1,LOW,L,Low,29,Thundery Showers,A moderate breeze from the north west,NW,NW,North Westerly,29,18,105343,Jeddah
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a gentle breeze,34,21,2022-12-24,,,,,27,80,16,61,27,81,15,59,,,,,,,,,6,Low chance of precipitation,06:58,17:47,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,19,12,105343,Jeddah
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a moderate breeze,39,24,2022-12-25,,,,,27,81,17,62,28,82,16,60,,,,,,,,,0,Precipitation is not expected,06:58,17:48,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,21,13,105343,Jeddah
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Light rain and a moderate breeze,39,24,2022-12-26,,,,,26,79,16,61,27,80,15,59,,,,,,,,,21,Low chance of precipitation,06:59,17:48,,,,,6,HIGH,H,High,12,Light Rain,A moderate breeze from the north west,NW,NW,North Westerly,22,14,105343,Jeddah
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a moderate breeze,49,31,2022-12-27,,,,,27,81,17,62,28,83,15,59,,,,,,,,,8,Low chance of precipitation,06:59,17:49,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,27,17,105343,Jeddah
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a moderate breeze,38,23,2022-12-28,,,,,31,87,19,66,32,90,17,62,,,,,,,,,0,Precipitation is not expected,07:00,17:50,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north east,NE,NE,North Easterly,23,14,105343,Jeddah
2022-12-22T00:00:00+03:00,2022-12-22T11:04:05.151+03:00,Light cloud and a gentle breeze,37,23,2022-12-29,,,,,27,81,20,68,29,83,18,64,,,,,,,,,25,Low chance of precipitation,07:00,17:50,,,,,2,LOW,L,Low,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,18,11,105343,Jeddah
2022-12-22T11:04:05+03:00,2022-12-22T11:04:05.151+03:00,Thunderstorm and a gentle breeze,34,21,2022-12-30,,,,,27,80,20,67,27,81,18,64,,,,,,,,,100,Precipitation is expected,07:00,17:51,,,,,1,LOW,L,Low,30,Thunderstorm,A gentle breeze from the east,E,E,Easterly,17,11,105343,Jeddah
2022-12-22T11:04:05+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a gentle breeze,32,20,2022-12-31,,,,,28,83,20,67,29,85,18,64,,,,,,,,,5,Low chance of precipitation,07:01,17:51,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,20,12,105343,Jeddah
2022-12-22T11:04:05+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a moderate breeze,34,21,2023-01-01,,,,,29,83,20,68,30,85,18,65,,,,,,,,,0,Precipitation is not expected,07:01,17:52,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,21,13,105343,Jeddah
2022-12-22T11:04:05+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a moderate breeze,32,20,2023-01-02,,,,,29,84,20,69,30,86,18,65,,,,,,,,,0,Precipitation is not expected,07:02,17:53,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,20,13,105343,Jeddah
2022-12-22T11:04:05+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a moderate breeze,32,20,2023-01-03,,,,,29,84,20,68,30,86,18,64,,,,,,,,,0,Precipitation is not expected,07:02,17:53,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,20,13,105343,Jeddah
2022-12-22T11:04:05+03:00,2022-12-22T11:04:05.151+03:00,Sunny and a moderate breeze,31,19,2023-01-04,,,,,29,84,20,68,30,86,18,64,,,,,,,,,0,Precipitation is not expected,07:02,17:54,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,20,13,105343,Jeddah
